time,roll,pitch,yaw,roll_mod,pitch_mod,yaw_mod
1572379220.53,2.15625,-0.203125,69.875,2.15625,-0.203125,69.87499999999999
1572379220.55,2.15625,-0.203125,69.875,2.15625,-0.203125,69.87499999999999
1572379220.56,2.15625,-0.203125,69.875,2.15625,-0.203125,69.87499999999999
1572379220.57,2.171875,-0.203125,69.921875,2.171875,-0.20312500000000008,69.92187500000001
1572379220.58,2.1875,-0.203125,69.9375,2.1875000000000004,-0.20312500000000017,69.9375
1572379220.59,2.1875,-0.203125,69.9375,2.1875000000000004,-0.20312500000000017,69.9375
1572379220.61,2.1875,-0.203125,69.9375,2.1875000000000004,-0.20312500000000017,69.9375
1572379220.62,2.1875,-0.203125,69.96875,2.1875000000000004,-0.20312500000000028,69.96875000000003
1572379220.65,2.1875,-0.21875,69.984375,2.1875,-0.21874999999999997,69.98437500000001
1572379220.67,2.1875,-0.21875,70.0,2.1875000000000004,-0.21875000000000025,70.00000000000001
1572379220.69,2.1875,-0.21875,70.015625,2.1875,-0.21875000000000006,70.015625
1572379220.7,2.1875,-0.21875,70.03125,2.1875,-0.21875000000000008,70.03125
1572379220.72,2.1875,-0.21875,70.046875,2.1875000000000004,-0.21875000000000008,70.046875
1572379220.74,2.1875,-0.21875,70.046875,2.1875000000000004,-0.21875000000000008,70.046875
1572379220.77,2.1875,-0.21875,70.0625,2.1875,-0.21874999999999986,70.0625
1572379220.79,2.1875,-0.21875,70.0625,2.1875,-0.21874999999999986,70.0625
1572379220.8,2.1875,-0.234375,70.078125,2.1875000000000004,-0.23437499999999983,70.078125
1572379220.83,2.1875,-0.234375,70.09375,2.1875,-0.23437500000000014,70.09374999999999
1572379220.85,2.1875,-0.234375,70.09375,2.1875,-0.23437500000000014,70.09374999999999
1572379220.87,2.1875,-0.234375,70.109375,2.1875000000000004,-0.23437499999999978,70.109375
1572379220.88,2.1875,-0.234375,70.109375,2.1875000000000004,-0.23437499999999978,70.109375
1572379220.94,2.1875,-0.234375,70.109375,2.1875000000000004,-0.23437499999999978,70.109375
1572379220.94,2.1875,-0.25,70.171875,2.1875000000000004,-0.25,70.171875
1572379220.94,2.1875,-0.25,70.171875,2.1875000000000004,-0.25,70.171875
1572379220.97,2.1875,-0.25,70.171875,2.1875000000000004,-0.25,70.171875
1572379220.99,2.171875,-0.25,70.21875,2.171875,-0.2499999999999998,70.21875
1572379221.03,2.171875,-0.25,70.21875,2.171875,-0.2499999999999998,70.21875
1572379221.04,2.15625,-0.265625,70.265625,2.1562500000000004,-0.265625,70.26562500000003
1572379221.05,2.15625,-0.265625,70.28125,2.1562499999999996,-0.26562500000000006,70.28125
1572379221.07,2.140625,-0.265625,70.328125,2.1406250000000004,-0.265625,70.32812500000003
1572379221.09,2.140625,-0.265625,70.328125,2.1406250000000004,-0.265625,70.32812500000003
1572379221.11,2.140625,-0.28125,70.34375,2.140625,-0.28125,70.34375000000001
1572379221.17,2.125,-0.28125,70.375,2.125000000000001,-0.2812500000000001,70.37500000000001
1572379221.17,2.125,-0.28125,70.375,2.125000000000001,-0.2812500000000001,70.37500000000001
1572379221.17,2.125,-0.28125,70.375,2.125000000000001,-0.2812500000000001,70.37500000000001
1572379221.21,2.125,-0.296875,70.390625,2.125,-0.29687499999999994,70.39062500000001
1572379221.21,2.125,-0.296875,70.390625,2.125,-0.29687499999999994,70.39062500000001
1572379221.23,2.09375,-0.296875,70.4375,2.0937500000000004,-0.2968749999999999,70.4375
1572379221.24,2.09375,-0.296875,70.4375,2.0937500000000004,-0.2968749999999999,70.4375
1572379221.28,2.09375,-0.296875,70.453125,2.09375,-0.29687499999999983,70.45312499999999
1572379221.28,2.09375,-0.296875,70.46875,2.0937500000000004,-0.2968749999999998,70.46875000000001
1572379221.3,2.09375,-0.296875,70.46875,2.0937500000000004,-0.2968749999999998,70.46875000000001
1572379221.33,2.078125,-0.296875,70.5,2.078124999999999,-0.2968749999999997,70.49999999999999
1572379221.34,2.078125,-0.296875,70.5,2.078124999999999,-0.2968749999999997,70.49999999999999
1572379221.37,2.078125,-0.3125,70.546875,2.0781249999999996,-0.3125,70.546875
1572379221.38,2.078125,-0.3125,70.546875,2.0781249999999996,-0.3125,70.546875
1572379221.44,2.0625,-0.3125,70.5625,2.0625,-0.3125000000000002,70.56250000000003
1572379221.44,2.0625,-0.3125,70.5625,2.0625,-0.3125000000000002,70.56250000000003
1572379221.44,2.078125,-0.3125,70.546875,2.0781249999999996,-0.3125,70.546875
1572379221.49,2.0625,-0.3125,70.5625,2.0625,-0.3125000000000002,70.56250000000003
1572379221.49,2.0625,-0.3125,70.5625,2.0625,-0.3125000000000002,70.56250000000003
1572379221.5,2.0625,-0.3125,70.609375,2.0624999999999996,-0.31250000000000017,70.60937500000001
1572379221.52,2.0625,-0.3125,70.609375,2.0624999999999996,-0.31250000000000017,70.60937500000001
1572379221.54,2.0625,-0.3125,70.609375,2.0624999999999996,-0.31250000000000017,70.60937500000001
1572379221.56,2.046875,-0.3125,70.625,2.046875,-0.3125000000000004,70.62500000000001
1572379221.59,2.046875,-0.3125,70.625,2.046875,-0.3125000000000004,70.62500000000001
1572379221.61,2.046875,-0.3125,70.640625,2.046875,-0.3124999999999999,70.64062500000001
1572379221.62,2.046875,-0.3125,70.65625,2.0468750000000004,-0.31250000000000006,70.65625000000001
1572379221.62,2.046875,-0.3125,70.65625,2.0468750000000004,-0.31250000000000006,70.65625000000001
1572379221.67,2.046875,-0.3125,70.65625,2.0468750000000004,-0.31250000000000006,70.65625000000001
1572379221.67,2.046875,-0.3125,70.671875,2.046875,-0.3125000000000002,70.67187500000001
1572379221.68,2.046875,-0.3125,70.671875,2.046875,-0.3125000000000002,70.67187500000001
1572379221.72,2.046875,-0.3125,70.671875,2.046875,-0.3125000000000002,70.67187500000001
1572379221.73,2.03125,-0.296875,70.6875,2.03125,-0.29687500000000033,70.68750000000001
1572379221.74,2.03125,-0.296875,70.6875,2.03125,-0.29687500000000033,70.68750000000001
1572379221.77,2.03125,-0.296875,70.71875,2.0312500000000004,-0.29687499999999967,70.71875
1572379221.79,2.03125,-0.296875,70.71875,2.0312500000000004,-0.29687499999999967,70.71875
1572379221.81,2.03125,-0.296875,70.71875,2.0312500000000004,-0.29687499999999967,70.71875
1572379221.83,2.03125,-0.296875,70.75,2.0312500000000004,-0.29687499999999983,70.75
1572379221.85,2.03125,-0.296875,70.75,2.0312500000000004,-0.29687499999999983,70.75
1572379221.87,2.03125,-0.296875,70.78125,2.0312500000000004,-0.29687500000000006,70.78125000000001
1572379221.88,2.03125,-0.296875,70.78125,2.0312500000000004,-0.29687500000000006,70.78125000000001
1572379221.95,2.03125,-0.296875,70.796875,2.03125,-0.29687499999999994,70.79687500000001
1572379221.95,2.03125,-0.296875,70.828125,2.0312499999999996,-0.29687499999999983,70.82812499999997
1572379221.95,2.03125,-0.296875,70.828125,2.0312499999999996,-0.29687499999999983,70.82812499999997
